REF_AREA,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,AGE_GROUP,2010_hdi,2018_hdi,2010_hcp,2018_hcp,2010_hci,2018_hci
CYP,Cyprus,"Population ages 50-54, male (% of male population)",Male,50 to 54 years old,working_age,6.13534319116298,6.02904798595016,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 55-59, female (% of female population)",Female,55 to 59 years old,working_age,5.26120110028567,5.873729235544,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 55-59, male (% of male population)",Male,55 to 59 years old,working_age,5.18709329448106,5.71258340533981,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 60-64, female (% of female population)",Female,60 to 64 years old,working_age,4.73880788017196,5.02127172936738,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 60-64, male (% of male population)",Male,60 to 64 years old,working_age,4.52104186659008,4.96938294865756,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 65-69, female (% of female population)",Female,65 to 69 years old,retirement_age,3.93882871483365,4.34361010274122,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 65-69, male (% of male population)",Male,65 to 69 years old,retirement_age,3.63215609086388,4.09017602854888,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 65 and above, female",Female,65 years old and over,retirement_age,68721.0,90436.0,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 65 and above, female (% of female population)",Female,65 years old and over,retirement_age,12.3430103751227,14.3642345870298,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 65 and above, male (% of male population)",Male,65 years old and over,retirement_age,10.3192003530326,11.9903266962595,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 65 and above, male",Male,65 years old and over,retirement_age,58928.0,76875.0,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,Population ages 65 and above (% of total population),Total,65 years old and over,retirement_age,11.3182862637672,13.1664879646662,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 65 and above, total",Total,65 years old and over,retirement_age,127649.0,167311.0,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 70-74, female (% of female population)",Female,70 to 74 years old,retirement_age,3.14055583644431,3.6618188142629,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 70-74, male (% of male population)",Male,70 to 74 years old,retirement_age,2.78398464588164,3.23725017390735,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 75-79, female (% of female population)",Female,75 to 79 years old,retirement_age,2.37120003161121,2.78450392039918,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 75-79, male (% of male population)",Male,75 to 79 years old,retirement_age,1.89702513956697,2.3033755182127,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 80 and above, female (% of female population)",Female,80 years old and over,retirement_age,2.89242579223352,3.57430174962654,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,"Population ages 80 and above, male (% of male population)",Male,80 years old and over,retirement_age,2.00603447672016,2.35952497559058,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,GDP per capita (current US$),Total,All age ranges or no breakdown by age,other,31105.02734375,29120.375,70.334,69.747,0.6863619685173035,0.7546170353889465
CYP,Cyprus,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,other,-0.35761401909404356,5.051053377952954,70.334,69.747,0.6863619685173035,0.7546170353889465
CZE,Czechia,"Population ages 20-24, female (% of female population)",Female,20 to 24 years old,working_age,6.22290936870574,4.64789096834152,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 20-24, male (% of male population)",Male,20 to 24 years old,working_age,6.79252975317697,5.0856792774665,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 25-29, female (% of female population)",Female,25 to 29 years old,working_age,6.67835653672169,6.01010478905573,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 25-29, male (% of male population)",Male,25 to 29 years old,working_age,7.3590616815545,6.58945314540955,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 30-34, female (% of female population)",Female,30 to 34 years old,working_age,8.2070636006976,6.36813569752554,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 30-34, male (% of male population)",Male,30 to 34 years old,working_age,9.00175007516392,7.01499415019437,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 35-39, female (% of female population)",Female,35 to 39 years old,working_age,7.85794340834662,7.09749009385234,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 35-39, male (% of male population)",Male,35 to 39 years old,working_age,8.63188611820979,7.81194176308975,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 40-44, female (% of female population)",Female,40 to 44 years old,working_age,6.38747932557085,8.41049428124838,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 40-44, male (% of male population)",Male,40 to 44 years old,working_age,6.9944180500935,9.16758213711167,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 45-49, female (% of female population)",Female,45 to 49 years old,working_age,6.32229483912217,6.90499523550238,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 45-49, male (% of male population)",Male,45 to 49 years old,working_age,6.80972955694727,7.49160969773551,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 50-54, female (% of female population)",Female,50 to 54 years old,working_age,6.43470970249834,6.35766417152901,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 50-54, male (% of male population)",Male,50 to 54 years old,working_age,6.6875680967599,6.77885617849456,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 55-59, female (% of female population)",Female,55 to 59 years old,working_age,7.29147905841671,5.78976370501833,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 55-59, male (% of male population)",Male,55 to 59 years old,working_age,7.22846588950694,5.96299135552779,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 60-64, female (% of female population)",Female,60 to 64 years old,working_age,7.24303860827698,6.63581816760252,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 60-64, male (% of male population)",Male,60 to 64 years old,working_age,6.7992012512419,6.38961966689353,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 65-69, female (% of female population)",Female,65 to 69 years old,retirement_age,5.59629781383859,6.82812620122462,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 65-69, male (% of male population)",Male,65 to 69 years old,retirement_age,4.83359287246365,6.08078610918694,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 65 and above, female",Female,65 years old and over,retirement_age,967987.0,1205544.0,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 65 and above, female (% of female population)",Female,65 years old and over,retirement_age,18.1422524546663,22.3509444597174,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 65 and above, male (% of male population)",Male,65 years old and over,retirement_age,12.6730608511721,16.6274193894475,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 65 and above, male",Male,65 years old and over,retirement_age,651252.0,870649.0,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 65 and above, total",Total,65 years old and over,retirement_age,1619239.0,2076193.0,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,Population ages 65 and above (% of total population),Total,65 years old and over,retirement_age,15.4590024087743,19.5315793430182,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 70-74, female (% of female population)",Female,70 to 74 years old,retirement_age,4.0570940682774,6.07895904250832,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 70-74, male (% of male population)",Male,70 to 74 years old,retirement_age,3.11334953127613,4.88104433006663,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 75-79, female (% of female population)",Female,75 to 79 years old,retirement_age,3.62630800471872,4.102101208373,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 75-79, male (% of male population)",Male,75 to 79 years old,retirement_age,2.3978727563192,2.90899734649083,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 80 and above, female (% of female population)",Female,80 years old and over,retirement_age,4.86255256783164,5.34175800761143,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,"Population ages 80 and above, male (% of male population)",Male,80 years old and over,retirement_age,2.32824569111315,2.75659160370312,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,other,2.415829488839364,2.486987700676252,62.911,64.103,0.7269691228866577,0.7645167112350464
CZE,Czechia,GDP per capita (current US$),Total,All age ranges or no breakdown by age,other,20160.435507705894,23705.932981129885,62.911,64.103,0.7269691228866577,0.7645167112350464
DNK,Denmark,"Population ages 20-24, female (% of female population)",Female,20 to 24 years old,working_age,5.81792858046581,6.56073674489033,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 20-24, male (% of male population)",Male,20 to 24 years old,working_age,6.15307773890589,6.91317558344483,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 25-29, female (% of female population)",Female,25 to 29 years old,working_age,5.53965301689168,6.57645258599442,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 25-29, male (% of male population)",Male,25 to 29 years old,working_age,5.68200889008812,6.91666183909872,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 30-34, female (% of female population)",Female,30 to 34 years old,working_age,6.20326482355271,5.76816025554816,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 30-34, male (% of male population)",Male,30 to 34 years old,working_age,6.34246530758298,6.07160040641762,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 35-39, female (% of female population)",Female,35 to 39 years old,working_age,6.91467955421584,5.71886575940748,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 35-39, male (% of male population)",Male,35 to 39 years old,working_age,7.09543362498462,5.87841674734776,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 40-44, female (% of female population)",Female,40 to 44 years old,working_age,7.20717983835285,6.43361877766482,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 40-44, male (% of male population)",Male,40 to 44 years old,working_age,7.53788342300575,6.52566352464263,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 45-49, female (% of female population)",Female,45 to 49 years old,working_age,7.14334729833957,6.67114267561937,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 45-49, male (% of male population)",Male,45 to 49 years old,working_age,7.45448089060159,6.81223027048141,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 50-54, female (% of female population)",Female,50 to 54 years old,working_age,6.4952826108867,7.19902317889041,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 50-54, male (% of male population)",Male,50 to 54 years old,working_age,6.69174864036781,7.40007194521618,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 55-59, female (% of female population)",Female,55 to 59 years old,working_age,6.25935954446583,6.39083390313992,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 55-59, male (% of male population)",Male,55 to 59 years old,working_age,6.3505382799805,6.4611244336569,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 60-64, female (% of female population)",Female,60 to 64 years old,working_age,6.6236625009918,5.93425007355529,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 60-64, male (% of male population)",Male,60 to 64 years old,working_age,6.65311110355533,5.87527738280371,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 65-69, female (% of female population)",Female,65 to 69 years old,retirement_age,5.63327526692795,5.66091466882257,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 65-69, male (% of male population)",Male,65 to 69 years old,retirement_age,5.4982033090823,5.45099486635847,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 65 and above, female (% of female population)",Female,65 years old and over,retirement_age,18.238218321583,20.9149676811886,63.539,62.236,0.7487384080886841,0.770831823348999
DNK,Denmark,"Population ages 65 and above, female",Female,65 years old and over,retirement_age,510279.0,608831.0,63.539,62.236,0.7487384080886841,0.770831823348999
